Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A1I5AFP4_9CLOT	A0A1I5AFP4_9CLOT	360	SPASM	-	68	0.0075	27.8	2.7	1	1	3.2e-06	0.022	26.3004474639893	2.72	1	65	273	332	273	341	0.82	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1Y4UEJ1_9FIRM	A0A1Y4UEJ1_9FIRM	364	SPASM	-	68	0.0076	27.8	4.9	1	1	3.9e-06	0.027	26.0258407592773	4.91	1	68	273	332	273	341	0.83	Radical SAM protein		0
A0A1Y4WCW6_9FIRM	A0A1Y4WCW6_9FIRM	364	SPASM	-	68	0.008	27.7	1.6	1	1	2.9e-06	0.02	26.4444484710693	1.63	1	68	281	341	281	341	0.84	SPASM domain-containing protein		0
A0A365ZYC5_9ACTN	A0A365ZYC5_9ACTN	231	SPASM	-	68	0.0082	27.7	0.3	1	1	2.2e-06	0.015	26.7986221313477	0.32	1	67	123	187	123	204	0.79	Radical SAM protein		0
A0A0Q4EVX7_9FLAO	A0A0Q4EVX7_9FLAO	265	SPASM	-	68	0.0085	27.6	0.6	1	1	3.3e-06	0.022	26.2559261322021	0.56	6	68	142	197	139	197	0.84	SPASM domain-containing protein (Fragment)		0
A0A059FCS6_9RHOB	A0A059FCS6_9RHOB	358	SPASM	-	68	0.0085	27.6	0.0	1	1	4.4e-06	0.03	25.8654537200928	0.02	6	47	243	279	239	329	0.87	SPASM domain-containing protein		0
A0A143B869_9DELT	A0A143B869_9DELT	312	SPASM	-	68	0.0086	27.6	0.0	1	1	2.2e-06	0.015	26.8109893798828	0.02	1	67	222	281	222	282	0.86	Iron-sulfur cluster-binding oxidoreductase		0
A0A0C5VKY7_9GAMM	A0A0C5VKY7_9GAMM	286	SPASM	-	68	0.0088	27.6	0.9	1	1	8.0e-06	0.054	25.0361328125	0.15	1	45	206	244	206	267	0.88	Putative Fe-S oxidoreductase		0
A0A1H7MTR4_9FLAO	A0A1H7MTR4_9FLAO	366	SPASM	-	68	0.0089	27.6	2.7	1	1	4.5e-06	0.031	25.8299922943115	2.68	6	68	252	307	249	307	0.85	SPASM domain peptide maturase, grasp-with-spasm system		0
V4J131_9GAMM	V4J131_9GAMM	213	SPASM	-	68	0.009	27.5	0.6	1	1	2.1e-06	0.014	26.8961963653564	0.56	1	68	102	170	102	170	0.73	SPASM domain-containing protein		0
A0A1G4FNU5_9FIRM	A0A1G4FNU5_9FIRM	115	SPASM	-	68	0.0095	27.4	3.0	1	1	3.3e-06	0.022	26.2568283081055	2.27	1	68	5	72	5	81	0.68	Radical SAM additional 4Fe4S-binding SPASM domain protein		0
A0A178K1Z7_9GAMM	A0A178K1Z7_9GAMM	514	SPASM	-	68	0.0098	27.4	5.2	1	1	2.2e-06	0.015	26.8021278381348	1.24	15	65	184	231	171	236	0.78	LysM domain-containing protein		0
